Argument ID	Self-direction: thought	Self-direction: action	Stimulation	Hedonism	Achievement	Power: dominance	Power: resources	Face	Security: personal	Security: societal	Tradition	Conformity: rules	Conformity: interpersonal	Humility	Benevolence: caring	Benevolence: dependability	Universalism: concern	Universalism: nature	Universalism: tolerance	Universalism: objectivity
A32174	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
A32175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0
A32176	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A32177	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A32178	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A32179	1	1	1	0	1	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0
A32180	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A32181	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
A32182	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
A32183	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A32184	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0
A32185	1	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0
A32186	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0
A32187	1	0	1	1	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0
A32188	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0
A32189	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A32190	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
A32191	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0
A32192	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0
A32193	1	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0
A32194	1	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0
A32195	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0
A32196	1	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
A32197	0	0	0	1	0	0	0	0	1	1	0	1	0	0	1	1	0	0	0	0
A32198	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
A32199	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0
A32200	1	0	1	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0
A32201	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0
A32202	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1
A32203	1	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
A32204	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
A32205	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0
A32206	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0
A32207	1	0	1	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0
A32208	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
A32209	1	0	1	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0
A32210	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1
A32211	1	0	0	1	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0
A32212	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0
A32213	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
A32214	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A32215	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
A32216	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A32217	1	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
A32218	1	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0
A32219	1	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0
A32220	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A32221	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
A32222	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
A32223	1	0	1	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0
A32224	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	0
A32225	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0
A32226	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A32227	1	0	1	1	0	0	0	0	0	0	1	1	1	0	1	0	0	0	0	0
A32228	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A32229	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
A32230	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
A32231	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
A32232	1	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
A32233	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0
A32234	1	1	1	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0
A32235	1	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
A32236	1	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
A32237	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
A32238	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
A32239	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A32240	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A32241	1	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
A32242	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1
A32243	1	0	1	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0
A32244	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0
A32245	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0
A32246	1	0	0	1	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0
A32247	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0
A32248	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0
A32249	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
A32250	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
A32251	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0
A32252	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0
A32253	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
A32254	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A32255	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A32256	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1
A32257	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
A32258	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
A32259	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1
A32260	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0
A32261	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0
A32262	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A32263	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A32264	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
A32265	1	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
A32266	1	0	1	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0
A32267	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A32268	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0
A32269	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1
A32270	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0
A32271	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A32272	1	0	1	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0
A32273	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1
A32274	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	1	0	0
A32275	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
A32276	1	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
A32277	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0
A32278	1	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
A32279	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A32280	1	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A32281	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
A32282	1	0	1	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0
A32283	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
A32284	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0
A32285	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A32286	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A32287	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0
A32288	1	0	1	0	1	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0
A32289	1	0	0	0	0	0	0	0	1	1	1	0	0	0	1	1	0	0	0	0
A32290	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A32291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A32292	1	0	0	1	0	0	0	0	0	0	1	1	0	0	1	1	0	0	0	0
A32293	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A32294	1	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	1	1	0	0
A32295	1	1	1	0	1	0	0	0	1	0	0	0	0	0	1	0	1	0	0	1
A32296	1	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0
A32297	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
A32298	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	1	0	1
A32299	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
A32300	1	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
A32301	1	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
A32302	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
A32303	1	0	1	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0
A32304	0	1	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
A32305	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A32306	1	0	0	1	0	0	0	0	0	0	1	1	1	0	1	0	0	0	0	0
A32307	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
A32308	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0
A32309	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
A32310	1	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
A32311	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A32312	1	0	1	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0
A32313	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
A32314	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A32315	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A32316	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0
A32317	1	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
A32318	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0
A32319	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0
A32320	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0
A32321	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
A32322	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1
A32323	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A32324	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0
A32325	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A32326	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0
A32327	1	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
A32328	1	0	0	0	1	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0
A32329	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
A32330	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0
A32331	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A32332	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A32333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1
A32334	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
A32335	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0
A32336	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0
A32337	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
A32338	1	0	1	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
A32339	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0
A32340	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1
A32341	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A32342	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
A32343	1	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
A32344	1	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0
A32345	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
A32346	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
A32347	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A32348	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A32349	1	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0
A32350	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1
A32351	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A32352	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A32353	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
A32354	1	0	0	1	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0
A32355	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A32356	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A32357	1	1	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0
A32358	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
A32359	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0
A32360	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0
A32361	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0
A32362	1	0	1	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0
A32363	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0
A32364	1	1	1	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0
A32365	1	1	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
A32366	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0
A32367	1	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0
A32368	1	0	1	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0
A32369	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	1
A32370	1	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
A32371	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
A32372	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A32373	1	0	1	0	1	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0
A32374	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
A32375	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A32376	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0
A32377	1	1	1	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0
A32378	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1
A32379	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
A32380	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A32381	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0
A32382	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0
A32383	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1
A32384	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1
A32385	1	0	1	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0
A32386	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	1	0	0
A32387	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0
A32388	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A32389	1	1	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
A32390	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0
A32391	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0
A32392	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A32393	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A32394	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A32395	1	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0
A32396	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0
A32397	1	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
A32398	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1
A32399	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0
A32400	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A32401	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	1	1	0	0
A32402	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0
A32403	1	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0
A32404	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
A32405	1	1	1	0	0	0	0	0	1	0	0	0	1	0	1	0	1	1	0	0
A32406	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
A32407	1	1	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0
A32408	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A32409	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0
A32410	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	1
A32411	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
A32412	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
A32413	1	0	1	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0
A32414	0	1	0	0	1	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0
A32415	0	1	1	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
A32416	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0
A32417	1	0	1	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
A32418	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A32419	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A32420	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A32421	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
A32422	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A32423	1	1	1	0	0	0	0	0	1	0	0	0	1	0	1	0	1	1	0	0
A32424	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
A32425	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A32426	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A32427	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
A32428	1	0	1	1	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0
A32429	1	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
A32430	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A32431	1	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0
A32432	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A32433	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A32434	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0
A32435	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A32436	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
A32437	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0
A32438	1	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
A32439	1	0	0	1	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0
A32440	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0
A32441	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	1	1	0	0
A32442	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0
A32443	1	0	0	1	0	0	0	0	0	0	1	1	1	0	1	0	0	0	0	0
A32444	1	0	0	1	0	0	0	0	0	0	1	1	0	0	1	1	0	0	0	0
A32445	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0
A32446	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0
A32447	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	1	0	0
A32448	1	0	0	1	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0
A32449	1	0	1	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0
A32450	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
A32451	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
A32452	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0
A32453	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0
A32454	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0
A32455	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1
A32456	1	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
A32457	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1
A32458	1	0	1	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
A32459	1	0	0	1	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
A32460	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
A32461	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A32462	1	0	1	0	1	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0
A32463	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0
A32464	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0
A32465	1	1	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
A32466	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0
A32467	1	1	1	0	1	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0
A32468	1	0	1	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0
A32469	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A32470	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A32471	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0
A32472	1	0	1	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0
A32473	1	0	0	1	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0
A32474	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A32475	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A32476	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0
A32477	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A32478	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0
A32479	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A32480	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	1	0	0	0	0
A32481	1	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
A32482	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0
A32483	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
A32484	1	0	1	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0
A32485	1	0	1	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0
A32486	1	0	1	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
A32487	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1
